2018-06-24 16:46:40 WARN  NativeCodeLoader:62 - Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
2018-06-24 16:46:46 INFO  BlockManagerInfo:54 - Removed broadcast_6_piece0 on ip-172-31-29-64.ca-central-1.compute.internal:36508 in memory (size: 22.9 KB, free: 413.9 MB)
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 99
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 91
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 78
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 92
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 90
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 85
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 94
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 95
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 98
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 88
2018-06-24 16:46:46 INFO  BlockManagerInfo:54 - Removed broadcast_7_piece0 on ip-172-31-29-64.ca-central-1.compute.internal:36508 in memory (size: 2035.0 B, free: 413.9 MB)
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 87
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 97
2018-06-24 16:46:46 INFO  MemoryStore:54 - Block broadcast_8_piece0 stored as bytes in memory (estimated size 22.9 KB, free 413.4 MB)
2018-06-24 16:46:46 INFO  BlockManagerInfo:54 - Added broadcast_8_piece0 in memory on ip-172-31-29-64.ca-central-1.compute.internal:36508 (size: 22.9 KB, free: 413.9 MB)
2018-06-24 16:46:46 INFO  SparkContext:54 - Created broadcast 8 from textFile at ReadWrite.scala:387
2018-06-24 16:46:46 INFO  FileInputFormat:249 - Total input paths to process : 1
2018-06-24 16:46:46 INFO  SparkContext:54 - Starting job: first at ReadWrite.scala:387
2018-06-24 16:46:46 INFO  DAGScheduler:54 - Got job 4 (first at ReadWrite.scala:387) with 1 output partitions
2018-06-24 16:46:46 INFO  DAGScheduler:54 - Final stage: ResultStage 4 (first at ReadWrite.scala:387)
2018-06-24 16:46:46 INFO  DAGScheduler:54 - Parents of final stage: List()
2018-06-24 16:46:46 INFO  DAGScheduler:54 - Missing parents: List()
2018-06-24 16:46:46 INFO  DAGScheduler:54 - Submitting ResultStage 4 (standford_500.logreg.model/stages/1_StopWordsRemover_4f829c08ee6c01a67ff7/metadata MapPartitionsRDD[10] at textFile at ReadWrite.scala:387), which has no missing parents
2018-06-24 16:46:46 INFO  MemoryStore:54 - Block broadcast_9 stored as values in memory (estimated size 3.3 KB, free 413.4 MB)
2018-06-24 16:46:46 INFO  MemoryStore:54 - Block broadcast_9_piece0 stored as bytes in memory (estimated size 2038.0 B, free 413.4 MB)
2018-06-24 16:46:46 INFO  BlockManagerInfo:54 - Added broadcast_9_piece0 in memory on ip-172-31-29-64.ca-central-1.compute.internal:36508 (size: 2038.0 B, free: 413.9 MB)
2018-06-24 16:46:46 INFO  SparkContext:54 - Created broadcast 9 from broadcast at DAGScheduler.scala:1039
2018-06-24 16:46:46 INFO  DAGScheduler:54 - Submitting 1 missing tasks from ResultStage 4 (standford_500.logreg.model/stages/1_StopWordsRemover_4f829c08ee6c01a67ff7/metadata MapPartitionsRDD[10] at textFile at ReadWrite.scala:387) (first 15 tasks are for partitions Vector(0))
2018-06-24 16:46:46 INFO  TaskSchedulerImpl:54 - Adding task set 4.0 with 1 tasks
2018-06-24 16:46:46 INFO  TaskSetManager:54 - Starting task 0.0 in stage 4.0 (TID 4, localhost, executor driver, partition 0, PROCESS_LOCAL, 7979 bytes)
2018-06-24 16:46:46 INFO  Executor:54 - Running task 0.0 in stage 4.0 (TID 4)
2018-06-24 16:46:46 INFO  HadoopRDD:54 - Input split: file:/home/ubuntu/assignment/a3/A3_DB/standford_500.logreg.model/stages/1_StopWordsRemover_4f829c08ee6c01a67ff7/metadata/part-00000:0+283
2018-06-24 16:46:46 INFO  Executor:54 - Finished task 0.0 in stage 4.0 (TID 4). 1082 bytes result sent to driver
2018-06-24 16:46:46 INFO  TaskSetManager:54 - Finished task 0.0 in stage 4.0 (TID 4) in 19 ms on localhost (executor driver) (1/1)
2018-06-24 16:46:46 INFO  TaskSchedulerImpl:54 - Removed TaskSet 4.0, whose tasks have all completed, from pool 
2018-06-24 16:46:46 INFO  DAGScheduler:54 - ResultStage 4 (first at ReadWrite.scala:387) finished in 0.031 s
2018-06-24 16:46:46 INFO  DAGScheduler:54 - Job 4 finished: first at ReadWrite.scala:387, took 0.034613 s
2018-06-24 16:46:46 INFO  MemoryStore:54 - Block broadcast_10 stored as values in memory (estimated size 236.5 KB, free 413.2 MB)
2018-06-24 16:46:46 INFO  MemoryStore:54 - Block broadcast_10_piece0 stored as bytes in memory (estimated size 22.9 KB, free 413.2 MB)
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 104
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 120
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 108
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 106
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 114
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 116
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 125
2018-06-24 16:46:46 INFO  BlockManagerInfo:54 - Added broadcast_10_piece0 in memory on ip-172-31-29-64.ca-central-1.compute.internal:36508 (size: 22.9 KB, free: 413.9 MB)
2018-06-24 16:46:46 INFO  BlockManagerInfo:54 - Removed broadcast_9_piece0 on ip-172-31-29-64.ca-central-1.compute.internal:36508 in memory (size: 2038.0 B, free: 413.9 MB)
2018-06-24 16:46:46 INFO  BlockManagerInfo:54 - Removed broadcast_8_piece0 on ip-172-31-29-64.ca-central-1.compute.internal:36508 in memory (size: 22.9 KB, free: 413.9 MB)
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 103
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 123
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 111
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 101
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 122
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 105
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 117
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 121
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 113
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 112
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 115
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 119
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 110
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 107
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 124
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 109
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 102
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 118
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 8
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 17
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 3
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 5
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 12
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 14
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 20
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 13
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 16
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 10
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 2
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 22
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 18
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 1
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 15
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 4
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 7
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 9
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 24
2018-06-24 16:46:46 INFO  SparkContext:54 - Created broadcast 10 from textFile at ReadWrite.scala:387
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 19
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 23
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 6
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 11
2018-06-24 16:46:46 INFO  BlockManagerInfo:54 - Removed broadcast_1_piece0 on ip-172-31-29-64.ca-central-1.compute.internal:36508 in memory (size: 3.4 KB, free: 413.9 MB)
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 25
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 21
2018-06-24 16:46:46 INFO  FileInputFormat:249 - Total input paths to process : 1
2018-06-24 16:46:46 INFO  SparkContext:54 - Starting job: first at ReadWrite.scala:387
2018-06-24 16:46:46 INFO  DAGScheduler:54 - Got job 5 (first at ReadWrite.scala:387) with 1 output partitions
2018-06-24 16:46:46 INFO  DAGScheduler:54 - Final stage: ResultStage 5 (first at ReadWrite.scala:387)
2018-06-24 16:46:46 INFO  DAGScheduler:54 - Parents of final stage: List()
2018-06-24 16:46:46 INFO  DAGScheduler:54 - Missing parents: List()
2018-06-24 16:46:46 INFO  DAGScheduler:54 - Submitting ResultStage 5 (standford_500.logreg.model/stages/1_StopWordsRemover_4f829c08ee6c01a67ff7/metadata MapPartitionsRDD[12] at textFile at ReadWrite.scala:387), which has no missing parents
2018-06-24 16:46:46 INFO  MemoryStore:54 - Block broadcast_11 stored as values in memory (estimated size 3.4 KB, free 413.4 MB)
2018-06-24 16:46:46 INFO  MemoryStore:54 - Block broadcast_11_piece0 stored as bytes in memory (estimated size 2039.0 B, free 413.4 MB)
2018-06-24 16:46:46 INFO  BlockManagerInfo:54 - Added broadcast_11_piece0 in memory on ip-172-31-29-64.ca-central-1.compute.internal:36508 (size: 2039.0 B, free: 413.9 MB)
2018-06-24 16:46:46 INFO  SparkContext:54 - Created broadcast 11 from broadcast at DAGScheduler.scala:1039
2018-06-24 16:46:46 INFO  DAGScheduler:54 - Submitting 1 missing tasks from ResultStage 5 (standford_500.logreg.model/stages/1_StopWordsRemover_4f829c08ee6c01a67ff7/metadata MapPartitionsRDD[12] at textFile at ReadWrite.scala:387) (first 15 tasks are for partitions Vector(0))
2018-06-24 16:46:46 INFO  TaskSchedulerImpl:54 - Adding task set 5.0 with 1 tasks
2018-06-24 16:46:46 INFO  TaskSetManager:54 - Starting task 0.0 in stage 5.0 (TID 5, localhost, executor driver, partition 0, PROCESS_LOCAL, 7979 bytes)
2018-06-24 16:46:46 INFO  Executor:54 - Running task 0.0 in stage 5.0 (TID 5)
2018-06-24 16:46:46 INFO  HadoopRDD:54 - Input split: file:/home/ubuntu/assignment/a3/A3_DB/standford_500.logreg.model/stages/1_StopWordsRemover_4f829c08ee6c01a67ff7/metadata/part-00000:0+283
2018-06-24 16:46:46 INFO  Executor:54 - Finished task 0.0 in stage 5.0 (TID 5). 1082 bytes result sent to driver
2018-06-24 16:46:46 INFO  TaskSetManager:54 - Finished task 0.0 in stage 5.0 (TID 5) in 10 ms on localhost (executor driver) (1/1)
2018-06-24 16:46:46 INFO  TaskSchedulerImpl:54 - Removed TaskSet 5.0, whose tasks have all completed, from pool 
2018-06-24 16:46:46 INFO  DAGScheduler:54 - ResultStage 5 (first at ReadWrite.scala:387) finished in 0.027 s
2018-06-24 16:46:46 INFO  DAGScheduler:54 - Job 5 finished: first at ReadWrite.scala:387, took 0.036671 s
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 146
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 148
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 130
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 132
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 145
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 143
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 144
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 127
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 139
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 138
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 133
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 140
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 131
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 137
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 149
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 142
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 129
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 128
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 141
2018-06-24 16:46:46 INFO  BlockManagerInfo:54 - Removed broadcast_11_piece0 on ip-172-31-29-64.ca-central-1.compute.internal:36508 in memory (size: 2039.0 B, free: 413.9 MB)
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 126
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 135
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 147
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 136
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 150
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 134
2018-06-24 16:46:46 INFO  MemoryStore:54 - Block broadcast_12 stored as values in memory (estimated size 236.5 KB, free 413.2 MB)
2018-06-24 16:46:46 INFO  MemoryStore:54 - Block broadcast_12_piece0 stored as bytes in memory (estimated size 22.9 KB, free 413.2 MB)
2018-06-24 16:46:46 INFO  BlockManagerInfo:54 - Added broadcast_12_piece0 in memory on ip-172-31-29-64.ca-central-1.compute.internal:36508 (size: 22.9 KB, free: 413.9 MB)
2018-06-24 16:46:46 INFO  SparkContext:54 - Created broadcast 12 from textFile at ReadWrite.scala:387
2018-06-24 16:46:46 INFO  FileInputFormat:249 - Total input paths to process : 1
2018-06-24 16:46:46 INFO  SparkContext:54 - Starting job: first at ReadWrite.scala:387
2018-06-24 16:46:46 INFO  DAGScheduler:54 - Got job 6 (first at ReadWrite.scala:387) with 1 output partitions
2018-06-24 16:46:46 INFO  DAGScheduler:54 - Final stage: ResultStage 6 (first at ReadWrite.scala:387)
2018-06-24 16:46:46 INFO  DAGScheduler:54 - Parents of final stage: List()
2018-06-24 16:46:46 INFO  DAGScheduler:54 - Missing parents: List()
2018-06-24 16:46:46 INFO  DAGScheduler:54 - Submitting ResultStage 6 (standford_500.logreg.model/stages/2_CountVectorizer_4b54bcf5f53977fdb584/metadata MapPartitionsRDD[14] at textFile at ReadWrite.scala:387), which has no missing parents
2018-06-24 16:46:46 INFO  MemoryStore:54 - Block broadcast_13 stored as values in memory (estimated size 3.4 KB, free 413.2 MB)
2018-06-24 16:46:46 INFO  MemoryStore:54 - Block broadcast_13_piece0 stored as bytes in memory (estimated size 2043.0 B, free 413.2 MB)
2018-06-24 16:46:46 INFO  BlockManagerInfo:54 - Added broadcast_13_piece0 in memory on ip-172-31-29-64.ca-central-1.compute.internal:36508 (size: 2043.0 B, free: 413.9 MB)
2018-06-24 16:46:46 INFO  SparkContext:54 - Created broadcast 13 from broadcast at DAGScheduler.scala:1039
2018-06-24 16:46:46 INFO  DAGScheduler:54 - Submitting 1 missing tasks from ResultStage 6 (standford_500.logreg.model/stages/2_CountVectorizer_4b54bcf5f53977fdb584/metadata MapPartitionsRDD[14] at textFile at ReadWrite.scala:387) (first 15 tasks are for partitions Vector(0))
2018-06-24 16:46:46 INFO  TaskSchedulerImpl:54 - Adding task set 6.0 with 1 tasks
2018-06-24 16:46:46 INFO  TaskSetManager:54 - Starting task 0.0 in stage 6.0 (TID 6, localhost, executor driver, partition 0, PROCESS_LOCAL, 7978 bytes)
2018-06-24 16:46:46 INFO  Executor:54 - Running task 0.0 in stage 6.0 (TID 6)
2018-06-24 16:46:46 INFO  HadoopRDD:54 - Input split: file:/home/ubuntu/assignment/a3/A3_DB/standford_500.logreg.model/stages/2_CountVectorizer_4b54bcf5f53977fdb584/metadata/part-00000:0+270
2018-06-24 16:46:46 INFO  Executor:54 - Finished task 0.0 in stage 6.0 (TID 6). 1069 bytes result sent to driver
2018-06-24 16:46:46 INFO  TaskSetManager:54 - Finished task 0.0 in stage 6.0 (TID 6) in 8 ms on localhost (executor driver) (1/1)
2018-06-24 16:46:46 INFO  TaskSchedulerImpl:54 - Removed TaskSet 6.0, whose tasks have all completed, from pool 
2018-06-24 16:46:46 INFO  DAGScheduler:54 - ResultStage 6 (first at ReadWrite.scala:387) finished in 0.022 s
2018-06-24 16:46:46 INFO  DAGScheduler:54 - Job 6 finished: first at ReadWrite.scala:387, took 0.025977 s
2018-06-24 16:46:46 INFO  MemoryStore:54 - Block broadcast_14 stored as values in memory (estimated size 236.5 KB, free 412.9 MB)
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 174
2018-06-24 16:46:46 INFO  BlockManagerInfo:54 - Removed broadcast_13_piece0 on ip-172-31-29-64.ca-central-1.compute.internal:36508 in memory (size: 2043.0 B, free: 413.9 MB)
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 155
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 156
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 152
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 151
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 161
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 162
2018-06-24 16:46:46 INFO  BlockManagerInfo:54 - Removed broadcast_12_piece0 on ip-172-31-29-64.ca-central-1.compute.internal:36508 in memory (size: 22.9 KB, free: 413.9 MB)
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 170
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 159
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 157
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 160
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 163
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 164
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 165
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 169
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 153
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 158
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 154
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 166
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 172
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 173
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 171
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 167
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 168
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 175
2018-06-24 16:46:46 INFO  MemoryStore:54 - Block broadcast_14_piece0 stored as bytes in memory (estimated size 22.9 KB, free 413.2 MB)
2018-06-24 16:46:46 INFO  BlockManagerInfo:54 - Added broadcast_14_piece0 in memory on ip-172-31-29-64.ca-central-1.compute.internal:36508 (size: 22.9 KB, free: 413.9 MB)
2018-06-24 16:46:46 INFO  SparkContext:54 - Created broadcast 14 from textFile at ReadWrite.scala:387
2018-06-24 16:46:46 INFO  FileInputFormat:249 - Total input paths to process : 1
2018-06-24 16:46:46 INFO  SparkContext:54 - Starting job: first at ReadWrite.scala:387
2018-06-24 16:46:46 INFO  DAGScheduler:54 - Got job 7 (first at ReadWrite.scala:387) with 1 output partitions
2018-06-24 16:46:46 INFO  DAGScheduler:54 - Final stage: ResultStage 7 (first at ReadWrite.scala:387)
2018-06-24 16:46:46 INFO  DAGScheduler:54 - Parents of final stage: List()
2018-06-24 16:46:46 INFO  DAGScheduler:54 - Missing parents: List()
2018-06-24 16:46:46 INFO  DAGScheduler:54 - Submitting ResultStage 7 (standford_500.logreg.model/stages/2_CountVectorizer_4b54bcf5f53977fdb584/metadata MapPartitionsRDD[16] at textFile at ReadWrite.scala:387), which has no missing parents
2018-06-24 16:46:46 INFO  MemoryStore:54 - Block broadcast_15 stored as values in memory (estimated size 3.4 KB, free 413.2 MB)
2018-06-24 16:46:46 INFO  MemoryStore:54 - Block broadcast_15_piece0 stored as bytes in memory (estimated size 2042.0 B, free 413.2 MB)
2018-06-24 16:46:46 INFO  BlockManagerInfo:54 - Added broadcast_15_piece0 in memory on ip-172-31-29-64.ca-central-1.compute.internal:36508 (size: 2042.0 B, free: 413.9 MB)
2018-06-24 16:46:46 INFO  SparkContext:54 - Created broadcast 15 from broadcast at DAGScheduler.scala:1039
2018-06-24 16:46:46 INFO  DAGScheduler:54 - Submitting 1 missing tasks from ResultStage 7 (standford_500.logreg.model/stages/2_CountVectorizer_4b54bcf5f53977fdb584/metadata MapPartitionsRDD[16] at textFile at ReadWrite.scala:387) (first 15 tasks are for partitions Vector(0))
2018-06-24 16:46:46 INFO  TaskSchedulerImpl:54 - Adding task set 7.0 with 1 tasks
2018-06-24 16:46:46 INFO  TaskSetManager:54 - Starting task 0.0 in stage 7.0 (TID 7, localhost, executor driver, partition 0, PROCESS_LOCAL, 7978 bytes)
2018-06-24 16:46:46 INFO  Executor:54 - Running task 0.0 in stage 7.0 (TID 7)
2018-06-24 16:46:46 INFO  HadoopRDD:54 - Input split: file:/home/ubuntu/assignment/a3/A3_DB/standford_500.logreg.model/stages/2_CountVectorizer_4b54bcf5f53977fdb584/metadata/part-00000:0+270
2018-06-24 16:46:46 INFO  Executor:54 - Finished task 0.0 in stage 7.0 (TID 7). 1069 bytes result sent to driver
2018-06-24 16:46:46 INFO  TaskSetManager:54 - Finished task 0.0 in stage 7.0 (TID 7) in 9 ms on localhost (executor driver) (1/1)
2018-06-24 16:46:46 INFO  TaskSchedulerImpl:54 - Removed TaskSet 7.0, whose tasks have all completed, from pool 
2018-06-24 16:46:46 INFO  DAGScheduler:54 - ResultStage 7 (first at ReadWrite.scala:387) finished in 0.028 s
2018-06-24 16:46:46 INFO  DAGScheduler:54 - Job 7 finished: first at ReadWrite.scala:387, took 0.032126 s
2018-06-24 16:46:46 INFO  SharedState:54 - Setting hive.metastore.warehouse.dir ('null') to the value of spark.sql.warehouse.dir ('file:/home/ubuntu/assignment/a3/A3_DB/spark-warehouse/').
2018-06-24 16:46:46 INFO  SharedState:54 - Warehouse path is 'file:/home/ubuntu/assignment/a3/A3_DB/spark-warehouse/'.
2018-06-24 16:46:46 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@26f03c19{/SQL,null,AVAILABLE,@Spark}
2018-06-24 16:46:46 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@4ce04c3d{/SQL/json,null,AVAILABLE,@Spark}
2018-06-24 16:46:46 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@346e3ceb{/SQL/execution,null,AVAILABLE,@Spark}
2018-06-24 16:46:46 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@2c45a0e7{/SQL/execution/json,null,AVAILABLE,@Spark}
2018-06-24 16:46:46 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@207098e5{/static/sql,null,AVAILABLE,@Spark}
2018-06-24 16:46:46 INFO  BlockManagerInfo:54 - Removed broadcast_14_piece0 on ip-172-31-29-64.ca-central-1.compute.internal:36508 in memory (size: 22.9 KB, free: 413.9 MB)
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 189
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 190
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 182
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 191
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 178
2018-06-24 16:46:46 INFO  BlockManagerInfo:54 - Removed broadcast_15_piece0 on ip-172-31-29-64.ca-central-1.compute.internal:36508 in memory (size: 2042.0 B, free: 413.9 MB)
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 184
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 185
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 179
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 196
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 199
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 180
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 193
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 198
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 177
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 195
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 197
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 176
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 186
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 183
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 200
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 187
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 192
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 181
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 188
2018-06-24 16:46:46 INFO  ContextCleaner:54 - Cleaned accumulator 194
2018-06-24 16:46:47 INFO  StateStoreCoordinatorRef:54 - Registered StateStoreCoordinator endpoint
2018-06-24 16:46:47 INFO  SparkContext:54 - Starting job: parquet at CountVectorizer.scala:308
